unit_id,facility_id,facility_name,city,state,size,width_ft,length_ft,square_footage,unit_type,price,regular_price,discount_amount,discount_pct,special,amenities,quantity_available,vehicle_accommodation,reserve_url,scraped_at,name,phone,facility_type,street_address,street_address_2,city,state,full_state,zip,latitude,longitude,facility_url,city_url,state_url,lowest_price,units_available,admin_fee,lock_fee,total_fees,rating,review_count,google_rating,google_review_count,special_offer,military_discount_pct,student_discount_pct,senior_discount_pct,aaa_discount,has_climate_controlled_units,hour_24_access,elevator,surveillance,fenced_lighted,egate_access,truck_access,truck_rental,free_truck_rental,handcarts,online_move_in,contactless_move_in,is_open_now,in_network,corporation_id,search_rank,distance_mi,image_count,first_image_url,office_hours,description,source_page,scraped_at
22599107,215935,Public Storage - Oakland - 1327 International Blvd,Oakland,CA,10' x 10',10,10,100,Unit,186,248,62,25,,"1st Floor, Interior, Roll Up Door",1,,https://www.selfstorage.com/self-storage/california/oakland/public-storage-oakland-1327-international-blvd-215935/reserve/22599107/,2026-09-05 15:01:41,Public Storage - Oakland - 1327 International Blvd,(510) 469-0036,self-storage,1327 International Blvd,,Oakland,CA,California,94606,37.78922,-122.24708,https://www.selfstorage.com/self-storage/california/oakland/public-storage-oakland-1327-international-blvd-215935/,https://www.selfstorage.com/self-storage/california/oakland/,https://www.selfstorage.com/self-storage/california/,58.00,12,29,0,29,5,8,0,0,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10304,6,1.7,6,https://www.static-selfstorage.com/images/facility/2159356a9c160ab302d.jpg,Mon 09:30-18:00; Tue 09:30-18:00; Wed 09:30-18:00; Thu 09:30-18:00; Fri 09:30-18:00; Sat 09:30-17:00; Sun 09:30-17:00,,https://www.selfstorage.com/self-storage/california/alameda/,2026-09-05 15:01:41
22603597,215976,Public Storage - Oakland - 680 Hegenberger Road,Oakland,CA,10' x 10',10,10,100,Unit,155,206,51,24.8,,"Interior, Roll Up Door",2,,https://www.selfstorage.com/self-storage/california/oakland/public-storage-oakland-680-hegenberger-road-215976/reserve/22603597/,2026-09-05 15:01:41,Public Storage - Oakland - 680 Hegenberger Road,(510) 328-3195,self-storage,680 Hegenberger Road,,Oakland,CA,California,94621,37.74834,-122.19576,https://www.selfstorage.com/self-storage/california/oakland/public-storage-oakland-680-hegenberger-road-215976/,https://www.selfstorage.com/self-storage/california/oakland/,https://www.selfstorage.com/self-storage/california/,71.00,22,29,0,29,5,15,0,0,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10304,20,2.8,7,https://www.static-selfstorage.com/images/facility/2159766a9c1647ee541.jpg,Mon 09:30-18:00; Tue 09:30-18:00; Wed 09:30-18:00; Thu 09:30-18:00; Fri 09:30-18:00; Sat 09:30-17:00; Sun 09:30-17:00,,https://www.selfstorage.com/self-storage/california/alameda/,2026-09-05 15:01:41
22603614,215976,Public Storage - Oakland - 680 Hegenberger Road,Oakland,CA,5' x 10',5,10,50,Unit,72,96,24,25,,"Interior, Swing Door",1,,https://www.selfstorage.com/self-storage/california/oakland/public-storage-oakland-680-hegenberger-road-215976/reserve/22603614/,2026-09-05 15:01:41,Public Storage - Oakland - 680 Hegenberger Road,(510) 328-3195,self-storage,680 Hegenberger Road,,Oakland,CA,California,94621,37.74834,-122.19576,https://www.selfstorage.com/self-storage/california/oakland/public-storage-oakland-680-hegenberger-road-215976/,https://www.selfstorage.com/self-storage/california/oakland/,https://www.selfstorage.com/self-storage/california/,71.00,22,29,0,29,5,15,0,0,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10304,20,2.8,7,https://www.static-selfstorage.com/images/facility/2159766a9c1647ee541.jpg,Mon 09:30-18:00; Tue 09:30-18:00; Wed 09:30-18:00; Thu 09:30-18:00; Fri 09:30-18:00; Sat 09:30-17:00; Sun 09:30-17:00,,https://www.selfstorage.com/self-storage/california/alameda/,2026-09-05 15:01:41
22603618,215976,Public Storage - Oakland - 680 Hegenberger Road,Oakland,CA,5' x 5',5,5,25,Unit,71,94,23,24.5,,"Interior, Swing Door",1,,https://www.selfstorage.com/self-storage/california/oakland/public-storage-oakland-680-hegenberger-road-215976/reserve/22603618/,2026-09-05 15:01:41,Public Storage - Oakland - 680 Hegenberger Road,(510) 328-3195,self-storage,680 Hegenberger Road,,Oakland,CA,California,94621,37.74834,-122.19576,https://www.selfstorage.com/self-storage/california/oakland/public-storage-oakland-680-hegenberger-road-215976/,https://www.selfstorage.com/self-storage/california/oakland/,https://www.selfstorage.com/self-storage/california/,71.00,22,29,0,29,5,15,0,0,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10304,20,2.8,7,https://www.static-selfstorage.com/images/facility/2159766a9c1647ee541.jpg,Mon 09:30-18:00; Tue 09:30-18:00; Wed 09:30-18:00; Thu 09:30-18:00; Fri 09:30-18:00; Sat 09:30-17:00; Sun 09:30-17:00,,https://www.selfstorage.com/self-storage/california/alameda/,2026-09-05 15:01:41
22604681,215952,Public Storage - Richmond - 3235 Jacuzzi Street,Richmond,CA,5' x 10',5,10,50,Unit,92,122,30,24.6,$1 first month rent,"1st Floor, Interior, Swing Door",2,,https://www.selfstorage.com/self-storage/california/richmond/public-storage-richmond-3235-jacuzzi-street-215952/reserve/22604681/,2026-09-05 15:01:41,Public Storage - Richmond - 3235 Jacuzzi Street,(510) 359-4762,self-storage,3235 Jacuzzi Street,,Richmond,CA,California,94804,37.90007,-122.31182,https://www.selfstorage.com/self-storage/california/richmond/public-storage-richmond-3235-jacuzzi-street-215952/,https://www.selfstorage.com/self-storage/california/richmond/,https://www.selfstorage.com/self-storage/california/,44.80,15,29,0,29,5,12,0,0,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10304,26,10.1,7,https://www.static-selfstorage.com/images/facility/2159526a9c1608b6b67.jpg,Mon 09:30-18:00; Tue 09:30-18:00; Wed 09:30-18:00; Thu 09:30-18:00; Fri 09:30-18:00; Sat 09:30-17:00; Sun 09:30-17:00,,https://www.selfstorage.com/self-storage/california/alameda/,2026-09-05 15:01:41
22604685,215952,Public Storage - Richmond - 3235 Jacuzzi Street,Richmond,CA,5' x 5',5,5,25,Unit,44.8,64,19.2,30,Labor Day Sale,"1st Floor, Interior, Swing Door",3,,https://www.selfstorage.com/self-storage/california/richmond/public-storage-richmond-3235-jacuzzi-street-215952/reserve/22604685/,2026-09-05 15:01:41,Public Storage - Richmond - 3235 Jacuzzi Street,(510) 359-4762,self-storage,3235 Jacuzzi Street,,Richmond,CA,California,94804,37.90007,-122.31182,https://www.selfstorage.com/self-storage/california/richmond/public-storage-richmond-3235-jacuzzi-street-215952/,https://www.selfstorage.com/self-storage/california/richmond/,https://www.selfstorage.com/self-storage/california/,44.80,15,29,0,29,5,12,0,0,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10304,26,10.1,7,https://www.static-selfstorage.com/images/facility/2159526a9c1608b6b67.jpg,Mon 09:30-18:00; Tue 09:30-18:00; Wed 09:30-18:00; Thu 09:30-18:00; Fri 09:30-18:00; Sat 09:30-17:00; Sun 09:30-17:00,,https://www.selfstorage.com/self-storage/california/alameda/,2026-09-05 15:01:41
22607915,216114,Public Storage - San Leandro - 15285 Hesperian Blvd,San Leandro,CA,5' x 5',5,5,25,Unit,29,39,10,25.6,2nd Month Free,"Interior, Swing Door",1,,https://www.selfstorage.com/self-storage/california/san-leandro/public-storage-san-leandro-15285-hesperian-blvd-216114/reserve/22607915/,2026-09-05 15:01:41,Public Storage - San Leandro - 15285 Hesperian Blvd,(510) 556-1158,self-storage,15285 Hesperian Blvd,,San Leandro,CA,California,94578,37.69439,-122.13023,https://www.selfstorage.com/self-storage/california/san-leandro/public-storage-san-leandro-15285-hesperian-blvd-216114/,https://www.selfstorage.com/self-storage/california/san-leandro/,https://www.selfstorage.com/self-storage/california/,29.00,23,29,0,29,5,14,0,0,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10304,28,7.8,6,https://www.static-selfstorage.com/images/facility/2161146a9c1636051f9.jpg,Mon 09:30-18:00; Tue 09:30-18:00; Wed 09:30-18:00; Thu 09:30-18:00; Fri 09:30-18:00; Sat 09:30-17:00; Sun 09:30-17:00,,https://www.selfstorage.com/self-storage/california/alameda/,2026-09-05 15:01:41
22908978,216114,Public Storage - San Leandro - 15285 Hesperian Blvd,San Leandro,CA,5' x 10',5,10,50,Unit,70,92,22,23.9,$1 first month rent,"Interior, Swing Door",5,,https://www.selfstorage.com/self-storage/california/san-leandro/public-storage-san-leandro-15285-hesperian-blvd-216114/reserve/22908978/,2026-09-05 15:01:41,Public Storage - San Leandro - 15285 Hesperian Blvd,(510) 556-1158,self-storage,15285 Hesperian Blvd,,San Leandro,CA,California,94578,37.69439,-122.13023,https://www.selfstorage.com/self-storage/california/san-leandro/public-storage-san-leandro-15285-hesperian-blvd-216114/,https://www.selfstorage.com/self-storage/california/san-leandro/,https://www.selfstorage.com/self-storage/california/,29.00,23,29,0,29,5,14,0,0,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10304,28,7.8,6,https://www.static-selfstorage.com/images/facility/2161146a9c1636051f9.jpg,Mon 09:30-18:00; Tue 09:30-18:00; Wed 09:30-18:00; Thu 09:30-18:00; Fri 09:30-18:00; Sat 09:30-17:00; Sun 09:30-17:00,,https://www.selfstorage.com/self-storage/california/alameda/,2026-09-05 15:01:41
22908980,216114,Public Storage - San Leandro - 15285 Hesperian Blvd,San Leandro,CA,10' x 10',10,10,100,Unit,132,174,42,24.1,$1 first month rent,"Interior, Roll Up Door",3,,https://www.selfstorage.com/self-storage/california/san-leandro/public-storage-san-leandro-15285-hesperian-blvd-216114/reserve/22908980/,2026-09-05 15:01:41,Public Storage - San Leandro - 15285 Hesperian Blvd,(510) 556-1158,self-storage,15285 Hesperian Blvd,,San Leandro,CA,California,94578,37.69439,-122.13023,https://www.selfstorage.com/self-storage/california/san-leandro/public-storage-san-leandro-15285-hesperian-blvd-216114/,https://www.selfstorage.com/self-storage/california/san-leandro/,https://www.selfstorage.com/self-storage/california/,29.00,23,29,0,29,5,14,0,0,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10304,28,7.8,6,https://www.static-selfstorage.com/images/facility/2161146a9c1636051f9.jpg,Mon 09:30-18:00; Tue 09:30-18:00; Wed 09:30-18:00; Thu 09:30-18:00; Fri 09:30-18:00; Sat 09:30-17:00; Sun 09:30-17:00,,https://www.selfstorage.com/self-storage/california/alameda/,2026-09-05 15:01:41
22915010,215243,Public Storage - Hayward - 29824 Mission Blvd,Hayward,CA,5' x 5',5,5,25,Unit,37.8,54,16.2,30,Labor Day Sale,"Interior, Swing Door",3,,https://www.selfstorage.com/self-storage/california/hayward/public-storage-hayward-29824-mission-blvd-215243/reserve/22915010/,2026-09-05 15:01:41,Public Storage - Hayward - 29824 Mission Blvd,(510) 398-2050,self-storage,29824 Mission Blvd,,Hayward,CA,California,94544,37.62852,-122.0451,https://www.selfstorage.com/self-storage/california/hayward/public-storage-hayward-29824-mission-blvd-215243/,https://www.selfstorage.com/self-storage/california/hayward/,https://www.selfstorage.com/self-storage/california/,37.80,29,29,0,29,4.5,17,0,0,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10304,29,14.3,6,https://www.static-selfstorage.com/images/facility/2152436a9c15e10d3dc.jpg,Mon 09:30-18:00; Tue 09:30-18:00; Wed 09:30-18:00; Thu 09:30-18:00; Fri 09:30-18:00; Sat 09:30-17:00; Sun 09:30-17:00,,https://www.selfstorage.com/self-storage/california/alameda/,2026-09-05 15:01:41
22915011,215243,Public Storage - Hayward - 29824 Mission Blvd,Hayward,CA,5' x 10',5,10,50,Unit,61.6,88,26.4,30,Labor Day Sale,"Interior, Swing Door",10,,https://www.selfstorage.com/self-storage/california/hayward/public-storage-hayward-29824-mission-blvd-215243/reserve/22915011/,2026-09-05 15:01:41,Public Storage - Hayward - 29824 Mission Blvd,(510) 398-2050,self-storage,29824 Mission Blvd,,Hayward,CA,California,94544,37.62852,-122.0451,https://www.selfstorage.com/self-storage/california/hayward/public-storage-hayward-29824-mission-blvd-215243/,https://www.selfstorage.com/self-storage/california/hayward/,https://www.selfstorage.com/self-storage/california/,37.80,29,29,0,29,4.5,17,0,0,,,,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,10304,29,14.3,6,https://www.static-selfstorage.com/images/facility/2152436a9c15e10d3dc.jpg,Mon 09:30-18:00; Tue 09:30-18:00; Wed 09:30-18:00; Thu 09:30-18:00; Fri 09:30-18:00; Sat 09:30-17:00; Sun 09:30-17:00,,https://www.selfstorage.com/self-storage/california/alameda/,2026-09-05 15:01:41
27172134,224677,SecureSpace Self Storage San Leandro,San Leandro,CA,8' x 10',8,10,80,Unit,130,130,0,,,Drive Up Access,7,,https://www.selfstorage.com/self-storage/california/san-leandro/securespace-self-storage-san-leandro-224677/reserve/27172134/,2026-09-05 15:01:41,SecureSpace Self Storage San Leandro,(510) 342-1404,self-storage,13760 East 14th Street,,San Leandro,CA,California,94578,37.71592,-122.142204,https://www.selfstorage.com/self-storage/california/san-leandro/securespace-self-storage-san-leandro-224677/,https://www.selfstorage.com/self-storage/california/san-leandro/,https://www.selfstorage.com/self-storage/california/,130.00,6,29,0,29,0,0,0,0,,0,0,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,10335,9,6.4,9,https://www.static-selfstorage.com/images/facility/2246776a863d4689807.png,Mon 09:30-18:00; Tue 09:30-18:00; Wed ---; Thu 09:30-18:00; Fri 09:30-18:00; Sat ---; Sun ---,"SecureSpace Self Storage San Leandro is now open You can rent a space online and access it today SecureSpace Self Storage San Leandro offers clean, affordable storage units for month to month rental. With excellent security measures, we can make the do-it-yourself move much easier with moving and packing supplies sold in store. Rent storage in San Leandro today - see our website for storage unit pricing and special offers.",https://www.selfstorage.com/self-storage/california/alameda/,2026-09-05 15:01:41
28871111,105183,Security Public Storage,Daly City,CA,5' x 10',5,10,50,Unit,252,252,0,,Up to 30% Off 2 Months Rent on Select Units,"4th Floor, Alarm, Interior",1,,https://www.selfstorage.com/self-storage/california/daly-city/security-public-storage-105183/reserve/28871111/,2026-09-05 15:01:41,Security Public Storage,(415) 585-7000,self-storage,1101 Carter St,,Daly City,CA,California,94014,37.702,-122.42371,https://www.selfstorage.com/self-storage/california/daly-city/security-public-storage-105183/,https://www.selfstorage.com/self-storage/california/daly-city/,https://www.selfstorage.com/self-storage/california/,164.00,24,0,0,0,4.5,1,0,0,Up to 30% Off 2 Months Rent on Select Units,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2166,17,10.8,11,https://www.static-selfstorage.com/images/facility/105183668ecfbfc7e32.jpg,Mon 09:30-18:00; Tue 09:30-18:00; Wed 09:30-18:00; Thu 09:30-18:00; Fri 09:30-18:00; Sat 09:30-18:00; Sun 10:00-16:00,"Security Public Storage on Carter Street offers clean, secure indoor units, including climate controlled options that stay heated in the winter and cooled in the summer. These units provide added protection for belongings that need a consistent environment throughout the year.
 
 Conveniently located near Mission Street, Hillside Boulevard, and the Crocker Amazon area, our Daly City facility is an easy stop for residents on the north side of Daly City and those right along the San Francisco border.
 
 Our facility is designed for convenience, security, and honest pricing with no hidden fees or deposits. 
 
 Facility Features:
 Heated in the winter and cooled in the summer (climate controlled)
 Electronic gate with extended access hours
 Individually alarmed units
 24/7 HD video monitoring and surveillance
 Pest prevention and control
 Professional, friendly onsite managers
 Full line of boxes, locks, and moving supplies
 Moving truck rentals
 No hidden fees or deposit
 
 If youre looking for storage in or near Daly City, Mission Street, or the Crocker Amazon neighborhood, our heated and cooled storage units are a great option for added protection.
 
 The listed rental price does not include the cost of insurance. We require insurance on all units. You can use our insurance for 14 per month or use your own policy.",https://www.selfstorage.com/self-storage/california/alameda/,2026-09-05 15:01:41
28871427,105183,Security Public Storage,Daly City,CA,5' x 5',5,5,25,Unit,164,164,0,,Up to 30% Off 2 Months Rent on Select Units,"4th Floor, Alarm, Interior",4,,https://www.selfstorage.com/self-storage/california/daly-city/security-public-storage-105183/reserve/28871427/,2026-09-05 15:01:41,Security Public Storage,(415) 585-7000,self-storage,1101 Carter St,,Daly City,CA,California,94014,37.702,-122.42371,https://www.selfstorage.com/self-storage/california/daly-city/security-public-storage-105183/,https://www.selfstorage.com/self-storage/california/daly-city/,https://www.selfstorage.com/self-storage/california/,164.00,24,0,0,0,4.5,1,0,0,Up to 30% Off 2 Months Rent on Select Units,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2166,17,10.8,11,https://www.static-selfstorage.com/images/facility/105183668ecfbfc7e32.jpg,Mon 09:30-18:00; Tue 09:30-18:00; Wed 09:30-18:00; Thu 09:30-18:00; Fri 09:30-18:00; Sat 09:30-18:00; Sun 10:00-16:00,"Security Public Storage on Carter Street offers clean, secure indoor units, including climate controlled options that stay heated in the winter and cooled in the summer. These units provide added protection for belongings that need a consistent environment throughout the year.
 
 Conveniently located near Mission Street, Hillside Boulevard, and the Crocker Amazon area, our Daly City facility is an easy stop for residents on the north side of Daly City and those right along the San Francisco border.
 
 Our facility is designed for convenience, security, and honest pricing with no hidden fees or deposits. 
 
 Facility Features:
 Heated in the winter and cooled in the summer (climate controlled)
 Electronic gate with extended access hours
 Individually alarmed units
 24/7 HD video monitoring and surveillance
 Pest prevention and control
 Professional, friendly onsite managers
 Full line of boxes, locks, and moving supplies
 Moving truck rentals
 No hidden fees or deposit
 
 If youre looking for storage in or near Daly City, Mission Street, or the Crocker Amazon neighborhood, our heated and cooled storage units are a great option for added protection.
 
 The listed rental price does not include the cost of insurance. We require insurance on all units. You can use our insurance for 14 per month or use your own policy.",https://www.selfstorage.com/self-storage/california/alameda/,2026-09-05 15:01:41
28871428,105183,Security Public Storage,Daly City,CA,10' x 10',10,10,100,Unit,391,391,0,,Up to 30% Off 2 Months Rent on Select Units,"4th Floor, Alarm, Interior",2,,https://www.selfstorage.com/self-storage/california/daly-city/security-public-storage-105183/reserve/28871428/,2026-09-05 15:01:41,Security Public Storage,(415) 585-7000,self-storage,1101 Carter St,,Daly City,CA,California,94014,37.702,-122.42371,https://www.selfstorage.com/self-storage/california/daly-city/security-public-storage-105183/,https://www.selfstorage.com/self-storage/california/daly-city/,https://www.selfstorage.com/self-storage/california/,164.00,24,0,0,0,4.5,1,0,0,Up to 30% Off 2 Months Rent on Select Units,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2166,17,10.8,11,https://www.static-selfstorage.com/images/facility/105183668ecfbfc7e32.jpg,Mon 09:30-18:00; Tue 09:30-18:00; Wed 09:30-18:00; Thu 09:30-18:00; Fri 09:30-18:00; Sat 09:30-18:00; Sun 10:00-16:00,"Security Public Storage on Carter Street offers clean, secure indoor units, including climate controlled options that stay heated in the winter and cooled in the summer. These units provide added protection for belongings that need a consistent environment throughout the year.
 
 Conveniently located near Mission Street, Hillside Boulevard, and the Crocker Amazon area, our Daly City facility is an easy stop for residents on the north side of Daly City and those right along the San Francisco border.
 
 Our facility is designed for convenience, security, and honest pricing with no hidden fees or deposits. 
 
 Facility Features:
 Heated in the winter and cooled in the summer (climate controlled)
 Electronic gate with extended access hours
 Individually alarmed units
 24/7 HD video monitoring and surveillance
 Pest prevention and control
 Professional, friendly onsite managers
 Full line of boxes, locks, and moving supplies
 Moving truck rentals
 No hidden fees or deposit
 
 If youre looking for storage in or near Daly City, Mission Street, or the Crocker Amazon neighborhood, our heated and cooled storage units are a great option for added protection.
 
 The listed rental price does not include the cost of insurance. We require insurance on all units. You can use our insurance for 14 per month or use your own policy.",https://www.selfstorage.com/self-storage/california/alameda/,2026-09-05 15:01:41
30403465,232231,Extra Space Storage - 7826 - Oakland - 12th St,Oakland,CA,5' x 10',5,10,50,Unit,61,68,7,10.3,,"1st Floor, Interior",,,https://www.selfstorage.com/self-storage/california/oakland/extra-space-storage-7826-oakland-12th-st-232231/reserve/30403465/,2026-09-05 15:01:41,Extra Space Storage - 7826 - Oakland - 12th St,(510) 956-5101,self-storage,2615 East 12th Street,,Oakland,CA,California,94601,37.779884,-122.2335,https://www.selfstorage.com/self-storage/california/oakland/extra-space-storage-7826-oakland-12th-st-232231/,https://www.selfstorage.com/self-storage/california/oakland/,https://www.selfstorage.com/self-storage/california/,61.00,30,29,0,29,5,1,0,0,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,6570,12,1.1,7,https://www.static-selfstorage.com/images/facility/232231699432373571f.jpg,Mon 08:00-19:00; Tue 08:00-19:00; Wed 08:00-19:00; Thu 08:00-19:00; Fri 08:00-19:00; Sat 08:00-19:00; Sun 10:00-16:00,,https://www.selfstorage.com/self-storage/california/alameda/,2026-09-05 15:01:41
30405875,232192,Extra Space Storage - 7762 - Alameda - Mariner Square Dr,Alameda,CA,10' x 10',10,10,100,Unit,170,190,20,10.5,,"Climate Controlled, Interior, Upstairs (Access via Elevator)",,,https://www.selfstorage.com/self-storage/california/alameda/extra-space-storage-7762-alameda-mariner-square-dr-232192/reserve/30405875/,2026-09-05 15:01:41,Extra Space Storage - 7762 - Alameda - Mariner Square Dr,(510) 903-3666,self-storage,2390 Mariner Square Drive,,Alameda,CA,California,94501,37.789,-122.276,https://www.selfstorage.com/self-storage/california/alameda/extra-space-storage-7762-alameda-mariner-square-dr-232192/,https://www.selfstorage.com/self-storage/california/alameda/,https://www.selfstorage.com/self-storage/california/,101.00,39,29,0,29,2.5,1,0,0,,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,6570,8,2.5,7,https://www.static-selfstorage.com/images/facility/232192699431f33b417.jpg,Mon 09:30-18:00; Tue 09:30-18:00; Wed 09:30-18:00; Thu 09:30-18:00; Fri 09:30-18:00; Sat 09:00-17:30; Sun ---,,https://www.selfstorage.com/self-storage/california/alameda/,2026-09-05 15:01:41
30407235,232192,Extra Space Storage - 7762 - Alameda - Mariner Square Dr,Alameda,CA,5' x 5',5,5,25,Unit,101,113,12,10.6,,"Climate Controlled, Interior, Upstairs (Access via Elevator)",,,https://www.selfstorage.com/self-storage/california/alameda/extra-space-storage-7762-alameda-mariner-square-dr-232192/reserve/30407235/,2026-09-05 15:01:41,Extra Space Storage - 7762 - Alameda - Mariner Square Dr,(510) 903-3666,self-storage,2390 Mariner Square Drive,,Alameda,CA,California,94501,37.789,-122.276,https://www.selfstorage.com/self-storage/california/alameda/extra-space-storage-7762-alameda-mariner-square-dr-232192/,https://www.selfstorage.com/self-storage/california/alameda/,https://www.selfstorage.com/self-storage/california/,101.00,39,29,0,29,2.5,1,0,0,,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,6570,8,2.5,7,https://www.static-selfstorage.com/images/facility/232192699431f33b417.jpg,Mon 09:30-18:00; Tue 09:30-18:00; Wed 09:30-18:00; Thu 09:30-18:00; Fri 09:30-18:00; Sat 09:00-17:30; Sun ---,,https://www.selfstorage.com/self-storage/california/alameda/,2026-09-05 15:01:41
30407239,232192,Extra Space Storage - 7762 - Alameda - Mariner Square Dr,Alameda,CA,5' x 10',5,10,50,Unit,101,113,12,10.6,,"Climate Controlled, Interior, Upstairs (Access via Elevator)",,,https://www.selfstorage.com/self-storage/california/alameda/extra-space-storage-7762-alameda-mariner-square-dr-232192/reserve/30407239/,2026-09-05 15:01:41,Extra Space Storage - 7762 - Alameda - Mariner Square Dr,(510) 903-3666,self-storage,2390 Mariner Square Drive,,Alameda,CA,California,94501,37.789,-122.276,https://www.selfstorage.com/self-storage/california/alameda/extra-space-storage-7762-alameda-mariner-square-dr-232192/,https://www.selfstorage.com/self-storage/california/alameda/,https://www.selfstorage.com/self-storage/california/,101.00,39,29,0,29,2.5,1,0,0,,0,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,6570,8,2.5,7,https://www.static-selfstorage.com/images/facility/232192699431f33b417.jpg,Mon 09:30-18:00; Tue 09:30-18:00; Wed 09:30-18:00; Thu 09:30-18:00; Fri 09:30-18:00; Sat 09:00-17:30; Sun ---,,https://www.selfstorage.com/self-storage/california/alameda/,2026-09-05 15:01:41
30407409,232231,Extra Space Storage - 7826 - Oakland - 12th St,Oakland,CA,10' x 10',10,10,100,Unit,140,155,15,9.7,,Drive Up Access,,,https://www.selfstorage.com/self-storage/california/oakland/extra-space-storage-7826-oakland-12th-st-232231/reserve/30407409/,2026-09-05 15:01:41,Extra Space Storage - 7826 - Oakland - 12th St,(510) 956-5101,self-storage,2615 East 12th Street,,Oakland,CA,California,94601,37.779884,-122.2335,https://www.selfstorage.com/self-storage/california/oakland/extra-space-storage-7826-oakland-12th-st-232231/,https://www.selfstorage.com/self-storage/california/oakland/,https://www.selfstorage.com/self-storage/california/,61.00,30,29,0,29,5,1,0,0,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,6570,12,1.1,7,https://www.static-selfstorage.com/images/facility/232231699432373571f.jpg,Mon 08:00-19:00; Tue 08:00-19:00; Wed 08:00-19:00; Thu 08:00-19:00; Fri 08:00-19:00; Sat 08:00-19:00; Sun 10:00-16:00,,https://www.selfstorage.com/self-storage/california/alameda/,2026-09-05 15:01:41
